sheet,method,run_id,pipe_id,points_before,points_after,length_px_before,length_px_after,length_change_px,length_change_percent,max_discarded_deviation_px,retained_topology,retained_length_budget,retained_deviation,retained_reversal
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-10,13,3,141.30632624436788,141.1758605661576,-0.1304656782102711,-0.09232826418871756,0.4758039264444557,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-11,18,3,245.17375629227152,245.00288213669947,-0.17087415557205077,-0.06969512486008159,0.7081227876451642,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-12,14,3,149.91207020245906,149.7645136486889,-0.14755655377015842,-0.09842873463816525,0.9053944775066723,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-13,8,2,102.84161025577136,102.84161025577134,-1.4210854715202004e-14,-1.3818195455962832e-14,1.381681363641722e-13,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-14,15,3,179.61710587043513,179.48249962198008,-0.134606248455043,-0.07494066213946224,0.5788622306373399,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-15,8,2,98.52053096305596,98.52007308158068,-0.0004578814752846938,-0.00046475741737160754,0.10348347987488597,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-16,15,3,174.7768846221963,174.61107244101487,-0.1658121811814226,-0.09487077283695032,0.6999705574457464,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-17,16,3,178.99518258833527,178.92466703698798,-0.0705155513472846,-0.03939522300410779,0.4700868272187895,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-18,13,4,156.53361413681438,156.51775396594257,-0.015860170871803803,-0.010132118241352052,0.1788466302075997,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-19,12,4,85.3054690784397,85.27865717807559,-0.026811900364108965,-0.03143045886009373,0.1977992120861197,,7,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-20,13,3,110.51138741316592,110.40238325571119,-0.10900415745473424,-0.09863613153928052,0.47248558110438077,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-21,28,3,422.65375629227157,422.48787615443183,-0.16588013783973565,-0.039247288204633156,0.713653118238353,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-22,9,2,128.29851499723011,128.29756661760968,-0.0009483796204392547,-0.0007391976598168183,0.15174722727224552,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-23,11,4,62.39158764010992,62.37794497454714,-0.013642665562777267,-0.02186619395145309,0.1634838088589544,,4 6,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-24,8,2,96.22466585132307,96.2236893909185,-0.0009764604045727765,-0.0010147714163866335,0.17838434702144,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-25,9,2,139.1658407082826,139.15871801651537,-0.0071226917672220225,-0.005118132244932508,0.3176804200996879,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-26,13,2,208.74233329932107,208.7379218062687,-0.0044114930523733165,-0.0021133677020116286,0.16970562748477783,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-27,9,2,114.12181776461271,114.12006309146533,-0.0017546731473885302,-0.0015375439874325463,0.11583589810490219,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-28,15,3,176.27859651323442,176.20873495472176,-0.06986155851265607,-0.0396313335223378,0.4740530457897306,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-29,6,2,65.50722928638912,65.50659203469533,-0.0006372516937886985,-0.0009727959810400722,0.1261796674695346,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-30,13,4,138.511611529699,138.50727587439692,-0.004335655302071473,-0.00313017461438014,0.16970562748477783,,4 6,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-31,22,3,308.9921186031662,308.83494505412494,-0.15717354904126069,-0.05086652363554821,0.9180099479183286,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-32,29,6,363.71550506044167,363.35720082351816,-0.3583042369235159,-0.0985122250600709,0.7049481571599568,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-33,13,3,198.55864499436933,198.52029221180914,-0.03835278256019592,-0.019315594423644215,0.3021054025275871,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-34,4,2,32.760540529573106,32.76021977948255,-0.0003207500905588745,-0.0009790744761043603,0.07120831348814388,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-35,4,2,28.513984925390858,28.51054541744163,-0.0034395079492277603,-0.012062529871666517,0.16970562748481302,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-36,5,2,31.921310150981256,31.919999999999618,-0.001310150981638003,-0.004104314564287172,0.11999999999989086,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-37,5,2,31.921319717498847,31.920000000000073,-0.001319717498773798,-0.00413428238698523,0.12000000000011823,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-38,5,2,31.921319717498847,31.920000000000073,-0.001319717498773798,-0.00413428238698523,0.11999999999989086,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-39,5,2,31.92131015098126,31.919999999999618,-0.0013101509816415557,-0.0041043145642983,0.12000000000011823,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-40,5,2,24.361713936002907,24.360295564709517,-0.0014183712933899528,-0.0058221326180741976,0.09930913989001224,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-41,4,2,42.939977128380036,42.935523753647345,-0.004453374732690918,-0.010371162330562999,0.16970562748493861,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-42,4,2,32.040458008595,32.040224718313034,-0.00023329028196883428,-0.0007281115703971931,0.06112316680721887,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-43,16,2,286.9200000000001,286.9200000000001,0.0,0.0,5.684341886080802e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-44,4,2,30.59999999999991,30.59999999999991,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-45,16,2,285.72,285.72,0.0,0.0,2.842170943040401e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-46,4,2,31.799999999999955,31.799999999999955,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-47,7,2,84.24000000000024,84.24000000000024,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-48,10,2,139.3199999999997,139.3199999999997,0.0,0.0,3.552713678800501e-15,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-49,15,2,250.19999999999982,250.19999999999982,0.0,0.0,2.842170943040401e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-50,6,2,105.24000000000024,105.24000000000024,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-51,18,5,183.44468507801093,183.31721218844763,-0.1274728895633075,-0.06948846160852187,0.47028116079335375,,11 12,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-52,10,2,148.20000000000027,148.20000000000027,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-53,7,2,68.75999999999976,68.75999999999976,0.0,0.0,3.552713678800501e-15,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-54,10,2,141.48000000000002,141.48000000000002,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-55,13,2,165.48000000000002,165.48000000000002,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-56,10,2,157.19999999999982,157.19999999999982,0.0,0.0,2.842170943040401e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-57,11,2,211.55999999999995,211.55999999999995,0.0,0.0,2.842170943040401e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-58,10,2,171.12,171.12,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-59,29,2,562.6800000000001,562.6800000000001,0.0,0.0,1.1368683772161603e-13,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-60,18,6,176.20723435519386,176.11098163405492,-0.09625272113893857,-0.05462472723731359,0.3394112549694841,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-61,2,2,12.5,12.5,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-62,7,2,134.52017595270087,134.52005352362895,-0.0001224290719221699,-9.101167988749705e-05,0.08349684456554363,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-63,2,2,9.7800000000002,9.7800000000002,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-64,2,2,7.440000000000055,7.440000000000055,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-65,2,2,7.440000000000055,7.440000000000055,0.0,0.0,0.0,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-66,15,2,263.39999999999986,263.39999999999986,0.0,0.0,2.842170943040401e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-67,31,2,541.4400000000003,541.4400000000003,0.0,0.0,5.684341886080802e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-68,8,2,109.07999999999993,109.07999999999993,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-69,9,2,130.20000000000005,130.20000000000005,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-70,9,2,114.48000000000002,114.48000000000002,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-71,13,2,201.36000000000013,201.36000000000013,0.0,0.0,2.842170943040401e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-72,5,2,46.79999999999984,46.79999999999984,0.0,0.0,1.7763568394002505e-15,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-73,15,4,201.43030142961913,201.41147489230164,-0.018826537317494285,-0.009346427614850382,0.23127033812869063,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-74,4,2,43.56053096305638,43.560165288943004,-0.00036567411337529165,-0.0008394620205282147,0.08264431450433304,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-75,3,2,10.32289029353378,10.319999999999709,-0.002890293534070665,-0.02799887872373432,0.12000000000000455,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-76,36,4,501.5772190883282,501.127252756326,-0.44996633200219094,-0.08971028086563705,0.8447206928233515,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-77,13,2,174.0,174.0,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-78,8,2,150.0,150.0,0.0,0.0,1.4210854715202004e-14,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-79,13,2,225.240530963056,225.24003196590078,-0.000498997155204961,-0.00022153968163341202,0.11277568990865046,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-80,31,3,468.1924221881882,467.9738767688477,-0.21854541934050076,-0.0466785468929818,0.9503584438780499,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-81,4,2,47.86467536350884,47.85728784626221,-0.00738751724662734,-0.015434173929986474,0.29186777246705636,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-82,7,2,84.60089547252048,84.60008510634019,-0.0008103661802891793,-0.0009578695068923913,0.10859563543536603,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-83,57,13,685.3404084996664,684.7086971157255,-0.6317113839409103,-0.09217483401042123,0.9543074466348757,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-84,34,5,548.3323675698172,548.0254882257859,-0.3068793440312447,-0.055965936388420644,0.9445490671840977,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-85,54,14,656.6523857245605,656.0398909268118,-0.6124947977486954,-0.09327534797164547,0.7150514877524667,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-86,56,14,766.398634438433,765.9961767006687,-0.40245773776427995,-0.05251284640651465,0.7513188404400595,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-87,36,6,562.2301820119005,562.0736966849041,-0.15648532699640327,-0.027832964505112787,0.5091168824543335,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-88,3,2,43.68082218090521,43.679999999999836,-0.0008221809053736706,-0.0018822468633227368,0.12000000000011823,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-89,3,2,14.760845028516597,14.760487796817321,-0.00035723169927592835,-0.002420130409782025,0.05073003076240944,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-90,36,2,702.5999999999999,702.5999999999999,0.0,0.0,1.1368683772161603e-13,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-91,66,8,1004.0477950847306,1003.4436876199479,-0.6041074647827145,-0.06016720197385966,0.95227770289577,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-92,4,2,23.338977153888752,23.33452377915607,-0.0044533747326838125,-0.019081276370082004,0.16970562748477783,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-93,4,2,33.2405405295729,33.24021660579223,-0.00032392378066958827,-0.0009744840953515936,0.07191288878622494,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-94,4,2,24.60109081894806,24.60029268118575,-0.0007981377623096364,-0.0032443185880802533,0.08780383339317305,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-95,5,2,53.88054052957311,53.880133630123815,-0.0004068994492953948,-0.0007551881352639033,0.09033385168318905,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-96,54,5,969.2048185843489,968.7781513407152,-0.4266672436336876,-0.04402240222627981,0.9912930815243032,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-97,55,6,969.5535161911273,969.3954586503235,-0.1580575408038385,-0.016302095569181635,0.5916493665036002,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-98,58,13,713.6468744175855,712.9500465557933,-0.6968278617922579,-0.09764323039471674,0.8711114128257863,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-99,32,5,476.49765336853847,476.2347509206014,-0.2629024479370514,-0.05517392290990241,0.916003846206259,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-100,54,14,656.241234835468,655.6921642461868,-0.5490705892812002,-0.083669016839343,0.7539443724760849,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-101,57,13,712.7858426427193,712.1620654037348,-0.6237772389845304,-0.08751257413753039,0.9405022288671293,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-102,32,5,493.38095518784445,493.01515014273025,-0.3658050451142003,-0.07414251427174114,0.9431044491257679,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-103,4,2,34.20056073541944,34.200210525667636,-0.00035020975180088953,-0.001023988333145072,0.0749469070687137,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-104,4,2,29.160560735419473,29.160246912534735,-0.0003138228847383573,-0.0010761894724376018,0.0671599251498923,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-105,32,8,388.5269768446584,388.25062349583015,-0.2763533488282519,-0.07112848406887948,0.6530060115532658,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-106,26,8,266.4315597982278,266.2045292934107,-0.22703050481709397,-0.08521156614817975,0.8985416894268307,,34,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-107,30,6,427.4696739770312,427.31361660016785,-0.15605737686337307,-0.036507239311614495,0.5091168824544422,,,,
W-50-1-A-0011,llm,3476168078342fac759efb09,pipe-108,23,6,301.6209059250189,301.3397641663675,-0.28114175865141533,-0.09321030244544966,0.9130207634187857,,,,
